order_id_new;order_try_id_new;calc_created;metered_price;upfront_price;distance;duration;gps_confidence;entered_by;b_state;dest_change_number;prediction_price_type;predicted_distance;predicted_duration;change_reason_pricing;device_token;rider_app_version;order_state;order_try_state;driver_app_version;driver_device_uid_new;device_name;eu_indicator;overpaid_ride_ticket;fraud_score;cnt;time;hour;month;over_distance;over_duration;over_price
3930;3930;2020-03-11 20:06:38;7.44;4.5;5909;959;1;client;finished;1;upfront;3622.0;432.0;;;CA.5.46;finished;finished;DA.4.42;1117;Samsung SM-G920P;1;1;-1500.0;1.0;20:06:38;20;3;2287.0;527.0;-2.9400000000000004
3988;3988;2020-03-12 13:12:28;6.15;4.4;7863;851;1;client;finished;1;upfront;5106.0;618.0;;;CI.4.19;finished;finished;DI.3.39;101;iPhone8,1;1;0;-82.0;1.0;13:12:28;13;3;2757.0;233.0;-1.75
124;124;2020-02-03 05:46:31;16327.02;9500.0;12370;2015;0;client;finished;1;upfront;6402.0;1117.0;;;CI.4.14;finished;finished;DA.4.31;870;TECNO MOBILE LIMITED TECNO B1p;0;1;;1.0;05:46:31;5;2;5968.0;898.0;-6827.02
648;648;2020-02-08 10:47:03;6000.0;6000.0;1133;205;1;client;finished;1;upfront;2586.0;467.0;;;CI.4.17;finished;finished;DA.4.39;1815;TECNO MOBILE LIMITED TECNO KA7;0;1;;1.0;10:47:03;10;2;-1453.0;-262.0;0.0
782;782;2020-02-09 11:33:24;6000.0;6500.0;1050;148;1;client;finished;1;upfront;4228.0;622.0;;;CI.4.14;finished;finished;DA.4.39;1900;Alps F9 Pro;0;0;;2.0;11:33:24;11;2;-3178.0;-474.0;500.0
723;723;2020-02-08 22:33:03;6.59;6.4;7577;636;1;client;finished;1;upfront;7223.0;624.0;;;CI.4.17;finished;finished;DA.4.39;2012;Samsung SM-A750FN;1;0;-11.0;2.0;22:33:03;22;2;354.0;12.0;-0.1899999999999995
1103;1103;2020-02-12 20:33:52;2.5;2.6;1891;301;1;client;finished;1;upfront;1816.0;438.0;;;CI.4.17;finished;finished;DI.3.33;173;iPhone8,1;1;0;-89.0;2.0;20:33:52;20;2;75.0;-137.0;0.10000000000000009
1122;1122;2020-02-13 06:40:30;17.08;15.7;19639;1685;1;client;finished;1;upfront;16434.0;1797.0;;;CI.4.17;finished;finished;DA.4.37;1456;Xiaomi Redmi 5;1;0;-1300.0;1.0;06:40:30;6;2;3205.0;-112.0;-1.379999999999999
858;858;2020-02-10 07:18:22;23195.7;12500.0;13655;3982;0;client;finished;1;upfront;7726.0;1614.0;;;CA.5.36;finished;finished;DA.4.37;625;TECNO L8 Lite;0;0;;1.0;07:18:22;7;2;5929.0;2368.0;-10695.7
753;753;2020-02-09 03:12:00;6000.0;6000.0;135;121;1;client;finished;1;upfront;3541.0;430.0;;;CA.5.04;finished;finished;DA.4.31;1179;TECNO CX Air;0;0;;1.0;03:12:00;3;2;-3406.0;-309.0;0.0
780;780;2020-02-09 11:31:01;8314.02;20500.0;5411;1061;1;client;finished;1;upfront;16047.0;2207.0;;;CA.5.25;finished;finished;DA.4.39;1739;TECNO MOBILE LIMITED TECNO CF7;0;0;;1.0;11:31:01;11;2;-10636.0;-1146.0;12185.98
1086;1086;2020-02-12 17:40:05;6000.0;19500.0;6;14;0;client;finished;1;upfront;13913.0;2493.0;;;CI.4.13;finished;finished;DA.4.37;1244;TECNO MOBILE LIMITED TECNO LA7;0;0;;2.0;17:40:05;17;2;-13907.0;-2479.0;13500.0
1948;1948;2020-02-21 01:17:04;3.94;3.0;6346;617;1;client;finished;1;upfront;3925.0;566.0;;;CA.5.36;finished;finished;DA.4.39;1773;Samsung SM-A405FN;1;0;-406.0;1.0;01:17:04;1;2;2421.0;51.0;-0.94
2213;2213;2020-02-22 20:36:56;14046.54;;11030;1429;1;client;finished;1;prediction;11314.0;1384.0;;;CI.4.14;finished;finished;DA.4.37;1776;Infinix X572;0;1;;1.0;20:36:56;20;2;-284.0;45.0;
2459;2459;2020-02-25 11:48:25;6.51;6.0;11676;1015;1;client;finished;1;upfront;8729.0;1304.0;;;CA.5.26;finished;finished;DA.4.41;1278;HUAWEI EML-L29;1;0;-78.0;1.0;11:48:25;11;2;2947.0;-289.0;-0.5099999999999998
2847;2847;2020-02-29 11:19:45;8.47;8.7;12337;858;1;client;finished;1;upfront;12367.0;973.0;;;CA.5.45;finished;finished;DA.4.39;463;JUST5 FREEDOM X1;1;0;;2.0;11:19:45;11;2;-30.0;-115.0;0.22999999999999865
2605;2605;2020-02-27 08:38:32;2289.2;;3023;635;1;client;finished;1;prediction;3006.0;525.0;;;CA.5.45;finished;finished;DA.4.37;497;Itel S12;0;0;;1.0;08:38:32;8;2;17.0;110.0;
2675;2675;2020-02-28 05:10:59;;;3014;2339;1;driver;finished;1;;;;;;;finished;finished;DA.4.42;1396;Sony G8441;1;0;;2.0;05:10:59;5;2;;;
3255;3255;2020-03-05 11:16:43;4.47;4.2;6416;911;1;client;finished;1;upfront;6028.0;845.0;;;CA.5.46;finished;finished;DA.4.42;570;HUAWEI MAR-LX1A;1;0;-11.0;1.0;11:16:43;11;3;388.0;66.0;-0.2699999999999996
3351;3351;2020-03-06 11:13:41;12.35;8.0;14448;2243;1;client;finished;1;upfront;11688.0;942.0;;;CA.5.46;finished;finished;DA.4.42;863;Samsung SM-G955F;1;0;0.0;2.0;11:13:41;11;3;2760.0;1301.0;-4.35
2112;2112;2020-02-22 04:52:17;15.34;12.6;25349;1604;1;client;finished;1;upfront;18881.0;1610.0;;;CA.5.44;finished;finished;DA.4.39;1193;HMD Global TA-1053;1;0;;1.0;04:52:17;4;2;6468.0;-6.0;-2.74
2710;2710;2020-02-28 11:42:54;5.3;4.9;5753;865;1;client;finished;1;upfront;5143.0;805.0;;;CI.4.19;finished;finished;DA.4.39;910;Samsung SM-G970F;1;0;-846.0;1.0;11:42:54;11;2;610.0;60.0;-0.39999999999999947
2742;2742;2020-02-28 17:25:28;6.75;4.0;5911;972;1;client;finished;1;upfront;3599.0;439.0;;;CA.5.42;finished;finished;DA.4.41;914;HUAWEI ALE-L21;1;0;;1.0;17:25:28;17;2;2312.0;533.0;-2.75
2922;2922;2020-03-01 01:54:18;12802.5;;9895;1305;1;client;finished;1;prediction;6831.0;850.0;;;CA.5.36;finished;finished;DA.4.39;1963;HMD Global TA-1032;0;0;;1.0;01:54:18;1;3;3064.0;455.0;
2894;2894;2020-02-29 19:52:39;2.5;2.5;2771;510;1;client;finished;1;upfront;2538.0;529.0;;;CA.5.44;finished;finished;DA.4.42;1934;HUAWEI NEM-L21;1;0;-242.0;1.0;19:52:39;19;2;233.0;-19.0;0.0
3700;3700;2020-03-09 15:04:03;14685.96;;7128;3692;1;client;finished;1;prediction;5856.0;1150.0;;;CA.5.45;finished;finished;DA.4.42;836;Itel S12;0;0;;1.0;15:04:03;15;3;1272.0;2542.0;
3384;3384;2020-03-06 16:33:32;9000.0;;19;24;1;client;finished;1;prediction;7573.0;1625.0;;;CI.4.22;finished;finished;DA.4.42;2042;HMD Global Nokia 2.2;0;0;17.0;1.0;16:33:32;16;3;-7554.0;-1601.0;
3415;3415;2020-03-06 21:33:02;7260.0;;4639;864;1;client;finished;1;prediction;4898.0;779.0;;;CI.4.19;finished;finished;DA.4.39;261;INFINIX MOBILITY LIMITED Infinix X624;0;0;;1.0;21:33:02;21;3;-259.0;85.0;
3427;3427;2020-03-06 23:02:43;4.83;3.8;8479;695;1;client;finished;1;upfront;5543.0;684.0;;;CI.4.22;finished;finished;DA.4.31;350;Xiaomi Redmi 6A;1;0;0.0;1.0;23:02:43;23;3;2936.0;11.0;-1.0300000000000002
4057;4057;2020-03-13 03:51:26;6000.0;;278;1234;1;client;finished;1;prediction;4641.0;710.0;;;CI.4.20;finished;finished;DA.4.42;1875;Fero A5000;0;0;;1.0;03:51:26;3;3;-4363.0;524.0;
3419;3419;2020-03-06 22:16:39;4.5;4.2;5387;604;0;client;finished;1;upfront;4564.0;628.0;;;CA.5.44;finished;finished;DA.4.37;581;HUAWEI ANE-LX1;1;0;;1.0;22:16:39;22;3;823.0;-24.0;-0.2999999999999998
4029;4029;2020-03-12 20:04:55;9434.04;;3430;2644;0;client;finished;1;prediction;10773.0;1608.0;;;CA.5.44;finished;finished;DA.4.37;730;Itel S11;0;0;;1.0;20:04:55;20;3;-7343.0;1036.0;
3176;3176;2020-03-04 08:34:02;6.66;;8843;891;1;driver;finished;2;upfront_destination_changed;8033.0;956.0;driver_destination_changed;;CI.4.11;finished;finished;DA.4.42;324;Samsung SM-J610FN;1;0;-162.0;1.0;08:34:02;8;3;810.0;-65.0;
3169;3169;2020-03-04 07:20:11;4.54;3.5;2553;678;1;client;finished;1;upfront;1812.0;475.0;;;CA.5.46;finished;finished;DA.4.41;2074;Samsung SM-A505FN;1;0;;1.0;07:20:11;7;3;741.0;203.0;-1.04
3760;3760;2020-03-10 10:11:33;6531.8;;616;7166;0;client;finished;3;prediction;8863.0;1440.0;client_destination_changed;;CA.4.83;finished;finished;DA.4.42;1931;TECNO L9;0;0;;2.0;10:11:33;10;3;-8247.0;5726.0;
3862;3862;2020-03-11 09:28:34;12.09;;9233;3017;0;driver;finished;3;upfront_destination_changed;9648.0;891.0;driver_destination_changed;;CA.5.47;finished;finished;DA.4.42;1537;HMD Global TA-1032;1;0;;1.0;09:28:34;9;3;-415.0;2126.0;
4153;4153;2020-03-13 22:02:37;2.94;3.0;2738;315;1;client;finished;1;upfront;2736.0;348.0;;;CA.5.44;finished;finished;DA.4.23;636;Samsung SM-G960F;1;0;-390.0;1.0;22:02:37;22;3;2.0;-33.0;0.06000000000000005
3456;3456;2020-03-07 03:06:36;6.03;6.4;8241;738;1;client;finished;1;upfront;8565.0;829.0;;;CA.5.46;finished;finished;DI.3.34;42;iPhone10,4;1;0;;1.0;03:06:36;3;3;-324.0;-91.0;0.3700000000000001
2511;2511;2020-02-25 22:45:16;5.19;4.3;6202;746;1;client;finished;1;upfront;5049.0;588.0;;;CA.5.44;finished;finished;DA.4.34;1024;HUAWEI MRD-LX1;1;0;-53.0;1.0;22:45:16;22;2;1153.0;158.0;-0.8900000000000006
2638;2638;2020-02-27 17:19:48;14988.2;;21048;5056;0;client;finished;2;prediction;10008.0;1711.0;client_destination_changed;;CA.5.13;finished;finished;DA.4.41;265;TECNO F3;0;1;;2.0;17:19:48;17;2;11040.0;3345.0;
2696;2696;2020-02-28 09:01:35;2.5;2.9;2358;313;1;client;finished;1;upfront;2809.0;387.0;;;CI.4.19;finished;finished;DA.4.42;1974;HUAWEI VNS-L21;1;0;-1738.0;1.0;09:01:35;9;2;-451.0;-74.0;0.3999999999999999
2701;2701;2020-02-28 09:33:44;2.5;2.5;302;98;1;client;finished;1;upfront;1484.0;367.0;;;CA.5.45;finished;finished;DA.4.39;2072;HUAWEI PRA-LX1;1;0;-10534.0;1.0;09:33:44;9;2;-1182.0;-269.0;0.0
2926;2926;2020-03-01 02:32:18;5.39;5.8;9567;796;1;client;finished;1;upfront;9979.0;953.0;;;CA.5.45;finished;finished;DA.4.42;838;LGE LM-X410.F;1;0;-393.0;1.0;02:32:18;2;3;-412.0;-157.0;0.41000000000000014
2648;2648;2020-02-27 17:38:02;3970.7;;5627;1087;0;client;finished;1;prediction;5627.0;812.0;;;CA.5.36;finished;finished;DA.4.39;649;Itel S12;0;0;;1.0;17:38:02;17;2;0.0;275.0;
3042;3042;2020-03-02 12:54:42;3.79;3.4;2114;523;1;client;finished;1;upfront;2113.0;395.0;;;CI.4.04;finished;finished;DA.4.42;1493;HUAWEI STF-L09;1;0;-2612.0;2.0;12:54:42;12;3;1.0;128.0;-0.3900000000000001
3089;3089;2020-03-03 06:04:38;5.65;3.9;6291;920;1;client;finished;1;upfront;4027.0;582.0;;;CI.4.19;finished;finished;DA.4.42;2130;Samsung SM-A530F;1;0;-30.0;1.0;06:04:38;6;3;2264.0;338.0;-1.7500000000000004
2821;2821;2020-02-29 06:07:08;4.43;4.5;6997;761;1;client;finished;1;upfront;6932.0;826.0;;;CI.4.14;finished;finished;DA.4.31;858;HUAWEI P7-L10;1;0;;1.0;06:07:08;6;2;65.0;-65.0;0.07000000000000028
3639;3639;2020-03-08 21:12:57;7.53;5.9;4650;814;1;driver;finished;3;upfront;4491.0;433.0;;;CA.5.45;finished;finished;DA.4.42;1810;Samsung SM-A520F;1;0;;1.0;21:12:57;21;3;159.0;381.0;-1.63
3148;3148;2020-03-03 23:32:59;4.98;3.5;4246;524;1;client;finished;1;upfront;2568.0;354.0;;;CI.4.14;finished;finished;DA.4.41;314;LGE LM-G710;1;0;-1474.0;1.0;23:32:59;23;3;1678.0;170.0;-1.4800000000000004
3977;3977;2020-03-12 10:17:50;10761.24;;7746;1247;0;client;finished;1;prediction;9324.0;1296.0;;;CI.4.23;finished;finished;DA.4.42;1349;Sony G3311;0;0;;2.0;10:17:50;10;3;-1578.0;-49.0;
2944;2944;2020-03-01 09:17:12;6609.96;;2956;1334;0;client;finished;1;prediction;2956.0;550.0;;;CI.4.19;finished;finished;DA.4.39;611;TECNO MOBILE LIMITED TECNO B1p;0;1;;2.0;09:17:12;9;3;0.0;784.0;
2877;2877;2020-02-29 17:28:38;9527.04;;5773;1546;0;client;finished;1;prediction;6543.0;1162.0;;;CA.5.42;finished;finished;DA.4.39;1041;Itel it1407;0;0;;1.0;17:28:38;17;2;-770.0;384.0;
3413;3413;2020-03-06 22:17:37;20010.24;;13806;3317;0;client;finished;1;prediction;13806.0;2025.0;;;CA.5.45;finished;finished;DA.4.42;2065;INFINIX MOBILITY LIMITED Infinix X624B;0;0;;1.0;22:17:37;22;3;0.0;1292.0;
3407;3407;2020-03-06 20:39:16;6.75;5.5;12162;1058;1;client;finished;1;upfront;8515.0;1091.0;;;CA.5.44;finished;finished;DI.3.36;63;iPhone11,6;1;0;-20.0;2.0;20:39:16;20;3;3647.0;-33.0;-1.25
1871;1871;2020-02-20 09:58:57;27082.74;;16739;5094;0;client;finished;1;prediction;4778.0;705.0;;;CA.5.43;finished;finished;DA.4.37;1095;Samsung SM-G925F;0;0;;2.0;09:58:57;9;2;11961.0;4389.0;
167;167;2020-02-03 15:57:15;42641.48;18500.0;29475;2495;0;client;finished;1;upfront;14483.0;2058.0;;;CA.5.36;finished;finished;DA.4.37;1197;TECNO MOBILE LIMITED TECNO B1p;0;0;;2.0;15:57:15;15;2;14992.0;437.0;-24141.480000000003
3070;3070;2020-03-02 18:21:41;3.92;4.6;4876;455;1;client;finished;1;upfront;5402.0;636.0;;;CA.5.45;finished;finished;DA.4.39;1728;LGE LG-M200;1;0;;1.0;18:21:41;18;3;-526.0;-181.0;0.6799999999999997
2173;2173;2020-02-22 14:50:34;3.92;4.7;4760;477;1;client;finished;1;upfront;6064.0;576.0;;;CA.5.44;finished;finished;DA.4.39;1832;HUAWEI VTR-L29;1;0;;1.0;14:50:34;14;2;-1304.0;-99.0;0.7800000000000002
2554;2554;2020-02-26 14:44:46;11886.96;;7982;1748;1;client;finished;1;prediction;8039.0;1257.0;;;CA.5.44;finished;finished;DA.4.39;1986;HUAWEI TRT-L21A;0;0;;1.0;14:44:46;14;2;-57.0;491.0;
4055;4055;2020-03-13 02:54:43;9.58;6.1;8289;1518;1;client;finished;1;upfront;6416.0;656.0;;;CA.5.44;finished;finished;DA.4.42;561;HUAWEI CLT-L09;1;0;-762.0;2.0;02:54:43;2;3;1873.0;862.0;-3.4800000000000004
2884;2884;2020-02-29 17:58:33;3.69;2.8;3948;522;1;client;finished;1;upfront;2791.0;362.0;;;CA.5.44;finished;finished;DI.3.36;242;iPhone8,4;1;0;-627.0;1.0;17:58:33;17;2;1157.0;160.0;-0.8900000000000001
305;305;2020-02-05 02:26:55;47310.19;14500.0;28174;3795;0;client;finished;1;upfront;10206.0;1442.0;;;CI.4.17;finished;finished;DA.4.37;745;LENOVO Lenovo K50-t5;0;0;;1.0;02:26:55;2;2;17968.0;2353.0;-32810.19
3490;3490;2020-03-07 12:51:59;8.96;6.7;8377;1897;1;driver;finished;3;upfront;7429.0;1140.0;;;CA.5.46;finished;finished;DA.4.34;1028;Samsung SM-G950F;1;0;;1.0;12:51:59;12;3;948.0;757.0;-2.2600000000000007
2017;2017;2020-02-21 13:44:44;5.57;4.5;2298;633;1;client;finished;1;upfront;2052.0;420.0;;;CA.5.42;finished;finished;DI.3.33;73;iPhone8,1;1;0;;1.0;13:44:44;13;2;246.0;213.0;-1.0700000000000003
3892;3892;2020-03-11 14:38:39;4.72;3.5;4517;1448;1;client;finished;1;upfront;3941.0;832.0;;;CA.5.47;finished;finished;DA.4.42;579;Xiaomi Redmi 7;1;0;-84.0;1.0;14:38:39;14;3;576.0;616.0;-1.2199999999999998
3856;3856;2020-03-11 07:31:08;5.75;2.8;4166;1103;1;client;finished;1;upfront;1951.0;329.0;;;CI.4.19;finished;finished;DA.4.42;406;DOOGEE Y100_Plus;1;0;-34.0;1.0;07:31:08;7;3;2215.0;774.0;-2.95
4030;4030;2020-03-12 19:41:01;3.75;2.9;2375;671;1;client;finished;1;upfront;2208.0;385.0;;;CA.5.47;finished;finished;DA.4.42;989;Xiaomi Redmi Note 7;1;0;-1.0;1.0;19:41:01;19;3;167.0;286.0;-0.8500000000000001
3945;3945;2020-03-11 23:40:32;4.05;5.3;6198;702;1;client;finished;1;upfront;9425.0;757.0;;;CI.4.19;finished;finished;DA.4.42;512;Samsung SM-J710F;1;0;-83.0;1.0;23:40:32;23;3;-3227.0;-55.0;1.25
4025;4025;2020-03-12 19:23:16;10.83;9.2;6187;1084;0;client;finished;1;upfront;5799.0;792.0;;;CI.4.19;finished;finished;DA.4.42;1993;HUAWEI VTR-L29;1;0;;1.0;19:23:16;19;3;388.0;292.0;-1.6300000000000008
4100;4100;2020-03-13 13:44:22;6125.28;;106;2469;0;client;finished;1;prediction;106.0;36.0;;;CA.5.32;finished;finished;DA.4.34;1125;TECNO MOBILE LIMITED TECNO KA7;0;0;;1.0;13:44:22;13;3;0.0;2433.0;
4155;4155;2020-03-13 22:23:41;12910.02;;10369;1133;1;client;finished;1;prediction;11873.0;1633.0;;;CA.5.46;finished;finished;DA.4.42;2111;Samsung SM-N9100;0;0;;2.0;22:23:41;22;3;-1504.0;-500.0;
3562;3562;2020-03-08 01:03:43;4.29;4.2;5133;563;1;client;finished;1;upfront;4855.0;582.0;;;CA.5.46;finished;finished;DA.4.42;1899;Samsung SM-J730F;1;0;-292.0;2.0;01:03:43;1;3;278.0;-19.0;-0.08999999999999986
1329;1329;2020-02-14 21:04:37;5.78;3.1;3005;1413;0;client;finished;1;upfront;2215.0;460.0;;;CI.4.17;finished;finished;DA.4.34;513;Samsung SM-G935F;1;0;-182.0;1.0;21:04:37;21;2;790.0;953.0;-2.68
4076;4076;2020-03-13 10:03:10;2.5;6.4;573;76;1;client;finished;1;upfront;7105.0;1089.0;;;CA.5.46;finished;finished;DA.4.37;532;HUAWEI VNS-L21;1;0;-554.0;1.0;10:03:10;10;3;-6532.0;-1013.0;3.9000000000000004
3416;3416;2020-03-06 21:59:46;11.49;;12787;2170;1;driver;finished;3;upfront_destination_changed;3180.0;405.0;driver_destination_changed;;CI.4.19;finished;finished;DI.3.37;90;iPhone11,8;1;0;-604.0;2.0;21:59:46;21;3;9607.0;1765.0;
1118;1118;2020-02-13 05:04:23;38884.49;13500.0;25050;2391;0;client;finished;1;upfront;8684.0;1606.0;;;CA.5.43;finished;finished;DA.4.10;2013;INFINIX MOBILITY LIMITED Infinix X5515;0;0;;1.0;05:04:23;5;2;16366.0;785.0;-25384.489999999998
277;277;2020-02-04 16:29:34;9843.25;;4258;2204;0;client;finished;2;upfront_destination_changed;3592.0;783.0;client_destination_changed;;CA.4.99;finished;finished;DA.4.37;1071;TECNO MOBILE LIMITED TECNO KB8;0;0;;1.0;16:29:34;16;2;666.0;1421.0;
446;446;2020-02-06 16:47:10;4.89;5.0;5680;713;1;client;finished;1;upfront;5795.0;744.0;;;CA.5.43;finished;finished;DA.4.37;1327;Samsung SM-G390F;1;0;-740.0;1.0;16:47:10;16;2;-115.0;-31.0;0.11000000000000032
543;543;2020-02-07 16:19:18;10.74;9.8;13377;1774;1;client;finished;1;upfront;11495.0;1705.0;;;CA.5.32;finished;finished;DA.4.31;722;HUAWEI MYA-L41;1;0;-188.0;1.0;16:19:18;16;2;1882.0;69.0;-0.9399999999999995
211;211;2020-02-04 10:18:37;81937.04;18500.0;41057;13768;0;client;finished;1;upfront;14766.0;1929.0;;;CA.5.17;finished;finished;DA.4.37;1071;TECNO MOBILE LIMITED TECNO KB8;0;0;;1.0;10:18:37;10;2;26291.0;11839.0;-63437.03999999999
1337;1337;2020-02-14 22:10:37;42995.99;21500.0;12279;2423;1;client;finished;1;upfront;6175.0;772.0;;;CA.5.37;finished;finished;DA.4.39;1049;TECNO L9;0;0;;1.0;22:10:37;22;2;6104.0;1651.0;-21495.989999999998
1251;1251;2020-02-14 13:39:23;8706.6;7000.0;12852;2438;1;client;finished;1;upfront;10709.0;1686.0;;;CA.5.38;finished;finished;DA.4.37;1579;Itel S12;0;0;;1.0;13:39:23;13;2;2143.0;752.0;-1706.6000000000004
1755;1755;2020-02-18 22:21:15;2.0;10.4;472;121;1;client;finished;1;upfront;20599.0;1442.0;;;CA.5.43;finished;finished;DA.4.34;2028;Samsung SM-J730F;1;0;-766.0;1.0;22:21:15;22;2;-20127.0;-1321.0;8.4
1737;1737;2020-02-18 15:49:01;3.12;3.9;2629;513;1;client;finished;1;upfront;2697.0;809.0;;;CI.4.18;finished;finished;DI.3.34;0;iPhone8,1;1;0;;1.0;15:49:01;15;2;-68.0;-296.0;0.7799999999999998
2014;2014;2020-02-21 13:34:47;3.72;3.1;5333;693;1;client;finished;1;upfront;3670.0;691.0;;;CI.4.19;finished;finished;DA.4.39;280;Samsung SM-J415FN;1;0;-1500.0;1.0;13:34:47;13;2;1663.0;2.0;-0.6200000000000001
1365;1365;2020-02-14 23:54:47;2.5;2.5;1405;205;1;client;finished;1;upfront;1831.0;261.0;;;CA.5.43;finished;finished;DA.4.39;1728;LGE LG-M200;1;0;-678.0;2.0;23:54:47;23;2;-426.0;-56.0;0.0
1912;1912;2020-02-20 17:31:32;4.55;4.1;4270;814;1;driver;finished;3;upfront;4561.0;596.0;;;CI.4.14;finished;finished;DA.4.39;1454;HUAWEI WAS-LX1A;1;0;-214.0;1.0;17:31:32;17;2;-291.0;218.0;-0.4500000000000002
2587;2587;2020-02-27 00:31:45;18199.6;;9202;1524;0;client;finished;1;prediction;9202.0;1076.0;;;CA.5.44;finished;finished;DA.4.39;1962;Samsung SM-G570F;0;0;;1.0;00:31:45;0;2;0.0;448.0;
651;651;2020-02-08 12:07:50;24722.0;12000.0;16840;3063;0;client;finished;1;upfront;8291.0;1282.0;;;CA.5.43;finished;finished;DI.3.34;196;iPhone8,1;0;0;;1.0;12:07:50;12;2;8549.0;1781.0;-12722.0
2941;2941;2020-03-01 09:13:40;18501.78;;13546;2622;1;client;finished;1;prediction;11298.0;1540.0;;;CI.4.18;finished;finished;DA.4.37;1355;INFINIX MOBILITY LIMITED Infinix X608;0;0;;1.0;09:13:40;9;3;2248.0;1082.0;
2923;2923;2020-03-01 02:02:59;13135.02;;9409;1727;1;client;finished;1;prediction;6765.0;824.0;;;CI.4.17;finished;finished;DA.4.39;1967;TECNO-J8;0;0;;3.0;02:02:59;2;3;2644.0;903.0;
291;291;2020-02-04 19:15:09;5.16;5.6;5398;869;0;client;finished;1;upfront;6648.0;828.0;;;CI.4.17;finished;finished;DI.3.33;186;iPhone9,3;1;0;-206.0;1.0;19:15:09;19;2;-1250.0;41.0;0.4399999999999995
411;411;2020-02-06 07:04:23;7.16;6.8;8819;1097;1;client;finished;1;upfront;9047.0;900.0;;;CI.4.17;finished;finished;DA.4.34;339;Samsung SM-G531F;1;0;-3352.0;1.0;07:04:23;7;2;-228.0;197.0;-0.3600000000000003
452;452;2020-02-06 17:26:02;4.33;4.3;4744;649;1;client;finished;1;upfront;4486.0;679.0;;;CI.4.17;finished;finished;DI.3.32;173;iPhone8,1;1;0;-224.0;1.0;17:26:02;17;2;258.0;-30.0;-0.03000000000000025
855;855;2020-02-10 06:41:56;15.95;9.7;17484;3179;1;client;finished;1;upfront;11440.0;1682.0;;;CI.4.17;finished;finished;DA.4.37;642;Samsung SM-A405FN;1;0;;1.0;06:41:56;6;2;6044.0;1497.0;-6.25
1003;1003;2020-02-11 18:21:47;6000.0;20500.0;2437;323;0;client;finished;1;upfront;15315.0;2680.0;;;CA.5.23;finished;finished;DA.4.31;377;TECNO MOBILE LIMITED TECNO B1f;0;0;;1.0;18:21:47;18;2;-12878.0;-2357.0;14500.0
1940;1940;2020-02-20 21:37:09;3.75;4.8;3520;617;1;client;finished;1;upfront;5902.0;648.0;;;CA.4.41;finished;finished;DA.4.39;1358;Samsung SM-A750FN;1;0;-276.0;2.0;21:37:09;21;2;-2382.0;-31.0;1.0499999999999998
1290;1290;2020-02-14 16:45:35;7.98;7.3;7785;1310;1;client;finished;1;upfront;6169.0;1330.0;;;CA.5.44;finished;finished;DI.3.34;193;iPhone8,1;1;0;;1.0;16:45:35;16;2;1616.0;-20.0;-0.6800000000000006
1250;1250;2020-02-14 13:51:51;15.15;;14150;3420;1;driver;finished;6;upfront_destination_changed;5979.0;1105.0;driver_destination_changed;;CI.4.17;finished;finished;DA.4.39;1993;HUAWEI VTR-L29;1;0;-2566.0;1.0;13:51:51;13;2;8171.0;2315.0;
1646;1646;2020-02-17 15:41:02;7.97;6.4;8578;1468;1;client;finished;1;upfront;8698.0;828.0;;;CA.5.44;finished;finished;DA.4.39;773;Samsung SM-A505FN;1;0;-12.0;1.0;15:41:02;15;2;-120.0;640.0;-1.5699999999999994
1963;1963;2020-02-21 06:38:12;5.28;5.0;5543;898;1;client;finished;1;upfront;5349.0;826.0;;;CI.4.18;finished;finished;DA.4.41;1306;Samsung SM-T285;1;0;-5238.0;1.0;06:38:12;6;2;194.0;72.0;-0.28000000000000025
2054;2054;2020-02-21 17:49:55;3.77;2.8;5816;624;1;client;finished;1;upfront;4575.0;313.0;;;CA.5.44;finished;finished;DA.4.39;1838;HUAWEI BLA-L29;1;0;;1.0;17:49:55;17;2;1241.0;311.0;-0.9700000000000002
2072;2072;2020-02-21 21:48:44;3.3;3.2;3526;434;1;client;finished;1;upfront;3355.0;405.0;;;CI.4.18;finished;finished;DA.4.39;621;Samsung SM-G930F;1;0;0.0;2.0;21:48:44;21;2;171.0;29.0;-0.09999999999999964
2189;2189;2020-02-22 17:11:21;8.24;8.1;9890;1353;1;client;finished;1;upfront;9506.0;1343.0;;;CA.5.44;finished;finished;DA.4.39;564;Samsung SM-G975F;1;0;-35.0;1.0;17:11:21;17;2;384.0;10.0;-0.14000000000000057
2720;2720;2020-02-28 13:31:49;2.5;2.5;1271;166;1;client;finished;1;upfront;1317.0;193.0;;;CA.5.45;finished;finished;DA.4.37;1948;Samsung SM-J330F;1;0;;1.0;13:31:49;13;2;-46.0;-27.0;0.0
2843;2843;2020-02-29 11:57:17;18594.72;;13172;2859;1;client;finished;1;prediction;12094.0;2014.0;;;CA.5.45;finished;finished;DA.4.37;1388;Samsung SM-J730F;0;0;;1.0;11:57:17;11;2;1078.0;845.0;
643;643;2020-02-08 09:44:19;9.82;7.6;14025;1294;1;client;finished;1;upfront;9738.0;1102.0;;;CA.5.43;finished;finished;DA.4.39;422;HUAWEI MAR-LX1A;1;0;;1.0;09:44:19;9;2;4287.0;192.0;-2.2200000000000006
394;394;2020-02-06 00:27:44;5.24;5.4;7499;545;1;client;finished;1;upfront;7487.0;629.0;;;CI.4.17;finished;finished;DI.3.33;183;iPhone10,5;1;0;-368.0;1.0;00:27:44;0;2;12.0;-84.0;0.16000000000000014
